areaName,Borough,areaType,Month,Sales_daysOnMarket,Sales_totalInventory,Sales_medianAskingPrice,Sales_priceCutShare,Sales_medianSalesPrice,Sales_recordedSalesVolume,Sales_saleListRatio,Rental_Inventory,Rental_Median_Asking_Rent,Rental_Discount_Share_Rent
Brooklyn Heights,Brooklyn,neighborhood,2017-05,34.0,144,400,0.125,1200000.0,28,0.98,400,3000.0,0.217
Brooklyn Heights,Brooklyn,neighborhood,2017-06,35.0,146,480,0.116,1300000.0,37,1.0,480,3100.0,0.21
Brooklyn Heights,Brooklyn,neighborhood,2017-07,71.0,135,429,0.074,1264500.0,30,1.0,429,3035.0,0.214
Brooklyn Heights,Brooklyn,neighborhood,2017-08,67.0,111,355,0.072,995000.0,23,1.0,355,2995.0,0.208
Brooklyn Heights,Brooklyn,neighborhood,2017-09,133.5,129,278,0.155,857500.0,16,0.986,278,3000.0,0.263
Brooklyn Heights,Brooklyn,neighborhood,2017-10,69.0,139,301,0.18,750000.0,25,0.941,301,3100.0,0.229
Brooklyn Heights,Brooklyn,neighborhood,2017-11,53.5,132,240,0.091,1267500.0,20,0.977,240,3000.0,0.217
Brooklyn Heights,Brooklyn,neighborhood,2017-12,39.5,103,219,0.039,1314444.0,26,0.973,219,3100.0,0.219
Brooklyn Heights,Brooklyn,neighborhood,2018-01,83.0,105,231,0.067,872500.0,26,0.988,231,3200.0,0.264
Brooklyn Heights,Brooklyn,neighborhood,2018-02,34.0,117,227,0.077,1285000.0,30,1.0,227,3055.0,0.22
Brooklyn Heights,Brooklyn,neighborhood,2018-03,24.0,145,241,0.166,1040000.0,22,1.018,241,3000.0,0.207
Brooklyn Heights,Brooklyn,neighborhood,2018-04,58.0,149,277,0.221,717500.0,18,0.994,277,2815.0,0.159
Brooklyn Heights,Brooklyn,neighborhood,2018-05,40.0,165,279,0.176,1346500.0,24,1.0,279,2979.0,0.194
Brooklyn Heights,Brooklyn,neighborhood,2018-06,67.0,168,291,0.131,1167500.0,32,0.996,291,3100.0,0.134
Brooklyn Heights,Brooklyn,neighborhood,2018-07,68.0,159,263,0.069,1210000.0,28,0.983,263,3200.0,0.08
Brooklyn Heights,Brooklyn,neighborhood,2018-08,70.0,139,238,0.108,1165000.0,25,0.981,238,3270.0,0.231
Brooklyn Heights,Brooklyn,neighborhood,2018-09,111.0,149,207,0.161,1013158.0,19,0.976,207,3450.0,0.193
Brooklyn Heights,Brooklyn,neighborhood,2018-10,30.0,161,208,0.174,825000.0,35,0.974,208,3313.0,0.221
Brooklyn Heights,Brooklyn,neighborhood,2018-11,61.0,155,224,0.11,864000.0,18,0.98,224,3225.0,0.188
Brooklyn Heights,Brooklyn,neighborhood,2018-12,63.0,134,189,0.06,1410000.0,25,0.979,189,3250.0,0.238
Brooklyn Heights,Brooklyn,neighborhood,2019-01,57.0,157,226,0.159,609444.0,13,0.979,226,3140.0,0.19
Brooklyn Heights,Brooklyn,neighborhood,2019-02,41.0,147,218,0.041,844000.0,15,0.996,218,3237.0,0.17
Brooklyn Heights,Brooklyn,neighborhood,2019-03,44.0,157,257,0.121,1215000.0,19,0.972,257,3500.0,0.202
Brooklyn Heights,Brooklyn,neighborhood,2019-04,31.0,170,253,0.112,1045000.0,17,0.979,253,3500.0,0.19
Brooklyn Heights,Brooklyn,neighborhood,2019-05,43.0,190,312,0.137,900000.0,35,0.955,312,3381.0,0.176
Brooklyn Heights,Brooklyn,neighborhood,2019-06,42.0,182,320,0.137,2397500.0,30,0.957,320,3505.0,0.181
Brooklyn Heights,Brooklyn,neighborhood,2019-07,63.5,152,433,0.099,950000.0,21,0.977,433,3400.0,0.148
Brooklyn Heights,Brooklyn,neighborhood,2019-08,57.0,132,314,0.068,1275000.0,22,0.961,314,3624.0,0.182
Brooklyn Heights,Brooklyn,neighborhood,2019-09,116.5,156,296,0.109,726428.0,20,0.987,296,3636.0,0.22
Brooklyn Heights,Brooklyn,neighborhood,2019-10,32.0,181,264,0.166,925000.0,23,0.995,264,3773.0,0.231
Brooklyn Heights,Brooklyn,neighborhood,2019-11,62.5,162,217,0.062,,8,,217,3650.0,0.217
Brooklyn Heights,Brooklyn,neighborhood,2019-12,92.0,140,183,0.093,879000.0,21,0.941,183,3634.0,0.158
Brooklyn Heights,Brooklyn,neighborhood,2020-01,90.0,141,215,0.092,1075000.0,17,0.938,215,3750.0,0.214
Brooklyn Heights,Brooklyn,neighborhood,2020-02,150.0,136,209,0.081,1247500.0,13,,209,3554.0,0.158
Brooklyn Heights,Brooklyn,neighborhood,2020-03,137.0,139,193,0.058,1375000.0,18,,193,3526.0,0.197
Brooklyn Heights,Brooklyn,neighborhood,2020-04,,118,142,0.034,744500.0,10,,142,3769.0,0.296
Brooklyn Heights,Brooklyn,neighborhood,2020-05,,120,280,0.033,1825000.0,22,,280,3470.0,0.271
Brooklyn Heights,Brooklyn,neighborhood,2020-06,128.0,143,429,0.056,663250.0,18,,429,3200.0,0.28
Brooklyn Heights,Brooklyn,neighborhood,2020-07,42.0,192,549,0.141,1685000.0,14,,549,3250.0,0.304
Brooklyn Heights,Brooklyn,neighborhood,2020-08,37.0,196,626,0.128,1200000.0,12,,626,2971.0,0.308
Brooklyn Heights,Brooklyn,neighborhood,2020-09,46.0,227,603,0.211,,7,,603,2977.0,0.289
Brooklyn Heights,Brooklyn,neighborhood,2020-10,65.0,236,550,0.157,1350000.0,17,,550,2850.0,0.298
Brooklyn Heights,Brooklyn,neighborhood,2020-11,53.0,219,512,0.105,999000.0,21,,512,2800.0,0.221
Brooklyn Heights,Brooklyn,neighborhood,2020-12,88.0,199,442,0.055,1310897.0,42,,442,2833.0,0.154
Brooklyn Heights,Brooklyn,neighborhood,2021-01,114.5,184,397,0.109,1341035.0,37,0.995,397,2800.0,0.207
Brooklyn Heights,Brooklyn,neighborhood,2021-02,98.0,180,373,0.05,1295214.0,23,,373,2798.0,0.161
Brooklyn Heights,Brooklyn,neighborhood,2021-03,52.0,202,419,0.059,1520000.0,39,,419,2700.0,0.126
Brooklyn Heights,Brooklyn,neighborhood,2021-04,51.5,228,382,0.158,1800000.0,39,,382,2800.0,0.102
Brooklyn Heights,Brooklyn,neighborhood,2021-05,46.0,231,376,0.1,1248000.0,41,,376,2950.0,0.098
Brooklyn Heights,Brooklyn,neighborhood,2021-06,39.0,224,324,0.08,1224500.0,40,,324,2924.0,0.102
Brooklyn Heights,Brooklyn,neighborhood,2021-07,80.0,198,279,0.101,1560059.5,44,,279,2947.0,0.115
Brooklyn Heights,Brooklyn,neighborhood,2021-08,108.0,169,224,0.112,1225000.0,59,,224,3100.0,0.103
Brooklyn Heights,Brooklyn,neighborhood,2021-09,104.0,178,170,0.124,1524000.0,41,,170,3500.0,0.235
Brooklyn Heights,Brooklyn,neighborhood,2021-10,69.5,184,160,0.19,891800.0,28,,160,3400.0,0.169
Brooklyn Heights,Brooklyn,neighborhood,2021-11,57.0,163,131,0.117,1420000.0,34,,131,3400.0,0.107
Brooklyn Heights,Brooklyn,neighborhood,2021-12,89.0,131,107,0.046,1737500.0,40,,107,3750.0,0.159
Brooklyn Heights,Brooklyn,neighborhood,2022-01,102.0,136,104,0.044,1202500.0,32,,104,4124.0,0.163
Brooklyn Heights,Brooklyn,neighborhood,2022-02,50.0,147,121,0.088,1347460.0,26,,121,3999.0,0.174
Brooklyn Heights,Brooklyn,neighborhood,2022-03,54.0,159,150,0.069,1157000.0,30,,150,3737.0,0.16
Brooklyn Heights,Brooklyn,neighborhood,2022-04,33.0,157,164,0.083,1392500.0,40,,164,3885.0,0.14
Brooklyn Heights,Brooklyn,neighborhood,2022-05,34.0,153,182,0.078,1500000.0,43,,182,4002.0,0.148
Brooklyn Heights,Brooklyn,neighborhood,2022-06,33.0,150,200,0.14,1433500.0,38,,200,4080.0,0.19
Brooklyn Heights,Brooklyn,neighborhood,2022-07,86.0,148,193,0.074,1225000.0,36,,193,4177.0,0.228
Brooklyn Heights,Brooklyn,neighborhood,2022-08,38.5,142,245,0.056,960000.0,35,,245,4490.0,0.216
Brooklyn Heights,Brooklyn,neighborhood,2022-09,49.0,168,196,0.131,1187200.0,28,,196,4850.0,0.281
Brooklyn Heights,Brooklyn,neighborhood,2022-10,58.0,186,173,0.156,,18,1.0,173,4168.0,0.301
Brownsville,Brooklyn,neighborhood,2010-01,,3,4,,,4,,4,,
Brownsville,Brooklyn,neighborhood,2010-02,,1,2,,,6,,2,,
Brownsville,Brooklyn,neighborhood,2010-03,,3,3,,,9,,3,,
Brownsville,Brooklyn,neighborhood,2010-04,,3,2,,336985.0,10,,2,,
Brownsville,Brooklyn,neighborhood,2010-05,,3,2,,,7,,2,,
Brownsville,Brooklyn,neighborhood,2010-06,,3,2,,398000.0,11,,2,,
Brownsville,Brooklyn,neighborhood,2010-07,,6,2,,,5,,2,,
Brownsville,Brooklyn,neighborhood,2010-08,,6,2,,,6,,2,,
Brownsville,Brooklyn,neighborhood,2010-09,,6,2,,355000.0,11,,2,,
Brownsville,Brooklyn,neighborhood,2010-10,,7,2,,295000.0,11,,2,,
Brownsville,Brooklyn,neighborhood,2010-11,,6,2,,,2,,2,,
Brownsville,Brooklyn,neighborhood,2010-12,,5,4,,,5,,4,,
Brownsville,Brooklyn,neighborhood,2011-01,,6,5,,,4,,5,,
Brownsville,Brooklyn,neighborhood,2011-02,,7,5,,,5,,5,,
Brownsville,Brooklyn,neighborhood,2011-03,,9,5,,269750.0,12,,5,,
Brownsville,Brooklyn,neighborhood,2011-04,,9,4,,,7,,4,,
Brownsville,Brooklyn,neighborhood,2011-05,,11,4,,,6,,4,,
Brownsville,Brooklyn,neighborhood,2011-06,,11,4,,,7,,4,,
Brownsville,Brooklyn,neighborhood,2011-07,,12,4,,,6,,4,,
Brownsville,Brooklyn,neighborhood,2011-08,,12,4,,403147.0,12,,4,,
Brownsville,Brooklyn,neighborhood,2011-09,,13,3,,228000.0,12,,3,,
Brownsville,Brooklyn,neighborhood,2011-10,,12,4,,,5,,4,,
Brownsville,Brooklyn,neighborhood,2011-11,,14,6,,312500.0,14,,6,,
Brownsville,Brooklyn,neighborhood,2011-12,,12,6,,320750.0,10,,6,,
Brownsville,Brooklyn,neighborhood,2012-01,,11,6,,,6,,6,,
Brownsville,Brooklyn,neighborhood,2012-02,,10,5,,290000.0,11,,5,,
Brownsville,Brooklyn,neighborhood,2012-03,,9,7,,357500.0,10,,7,,
Brownsville,Brooklyn,neighborhood,2012-04,,9,6,,,9,,6,,
Brownsville,Brooklyn,neighborhood,2012-05,,7,9,,,8,,9,,
Brownsville,Brooklyn,neighborhood,2012-06,,8,10,,,6,,10,1350.0,
Brownsville,Brooklyn,neighborhood,2012-07,,7,9,,,3,,9,,
Brownsville,Brooklyn,neighborhood,2012-08,,7,7,,407500.0,12,,7,,
Brownsville,Brooklyn,neighborhood,2012-09,,7,4,,,7,,4,,
Brownsville,Brooklyn,neighborhood,2012-10,,11,3,,370000.0,11,,3,,
Brownsville,Brooklyn,neighborhood,2012-11,,9,3,,,3,,3,,
Brownsville,Brooklyn,neighborhood,2012-12,,9,6,,267800.0,19,,6,,
Brownsville,Brooklyn,neighborhood,2013-01,,7,10,,,8,,10,1425.0,
Brownsville,Brooklyn,neighborhood,2013-02,,7,16,,,9,,16,1450.0,
Brownsville,Brooklyn,neighborhood,2013-03,,6,14,,,6,,14,1450.0,
Brownsville,Brooklyn,neighborhood,2013-04,,4,13,,219500.0,10,,13,1450.0,
Brownsville,Brooklyn,neighborhood,2013-05,,6,12,,352570.0,16,,12,1450.0,
Brownsville,Brooklyn,neighborhood,2013-06,,9,12,,426300.0,13,,12,1450.0,
Brownsville,Brooklyn,neighborhood,2013-07,,6,13,,,6,,13,1400.0,
Brownsville,Brooklyn,neighborhood,2013-08,,5,11,,284550.0,16,,11,1500.0,
Brownsville,Brooklyn,neighborhood,2013-09,,5,15,,,9,,15,1400.0,
Brownsville,Brooklyn,neighborhood,2013-10,,11,13,,265000.0,17,,13,1295.0,
Brownsville,Brooklyn,neighborhood,2013-11,,11,13,,330931.0,13,,13,1400.0,0.0
Brownsville,Brooklyn,neighborhood,2013-12,,13,9,,315000.0,15,,9,,
Brownsville,Brooklyn,neighborhood,2014-01,,13,14,,,9,,14,1225.0,0.0
Brownsville,Brooklyn,neighborhood,2014-02,,12,16,,300000.0,14,,16,1325.0,
Brownsville,Brooklyn,neighborhood,2014-03,,12,16,,350000.0,19,,16,1350.0,0.0
Brownsville,Brooklyn,neighborhood,2014-04,,13,17,,,9,,17,1300.0,0.0
Brownsville,Brooklyn,neighborhood,2014-05,,15,16,,318000.0,19,,16,1300.0,
Brownsville,Brooklyn,neighborhood,2014-06,,18,20,,385000.0,12,,20,1375.0,0.05
Brownsville,Brooklyn,neighborhood,2014-07,,17,22,,485200.0,12,,22,1375.0,0.182
Brownsville,Brooklyn,neighborhood,2014-08,,13,21,,450000.0,13,,21,1400.0,0.143
Brownsville,Brooklyn,neighborhood,2014-09,,12,15,,410710.0,14,,15,1350.0,0.2
Brownsville,Brooklyn,neighborhood,2014-10,,15,13,,342500.0,12,,13,1350.0,
Brownsville,Brooklyn,neighborhood,2014-11,,14,16,,,9,,16,1500.0,
Brownsville,Brooklyn,neighborhood,2014-12,,15,15,,530000.0,13,,15,1400.0,
Brownsville,Brooklyn,neighborhood,2015-01,,18,21,0.056,285000.0,15,,21,1300.0,0.095
Brownsville,Brooklyn,neighborhood,2015-02,,21,25,,447243.0,13,,25,1300.0,0.04
Brownsville,Brooklyn,neighborhood,2015-03,,19,28,,400000.0,21,,28,1355.0,0.036
Brownsville,Brooklyn,neighborhood,2015-04,,16,37,,370000.0,15,,37,1400.0,0.027
Brownsville,Brooklyn,neighborhood,2015-05,,19,56,0.105,315000.0,14,,56,1500.0,0.018
Brownsville,Brooklyn,neighborhood,2015-06,,18,46,0.111,435000.0,14,,46,1500.0,0.0
Brownsville,Brooklyn,neighborhood,2015-07,,18,37,,349000.0,13,,37,1500.0,0.027
Brownsville,Brooklyn,neighborhood,2015-08,,17,43,,325000.0,17,,43,1500.0,0.14
Brownsville,Brooklyn,neighborhood,2015-09,,16,45,0.062,388500.0,19,,45,1600.0,0.111
Brownsville,Brooklyn,neighborhood,2015-10,,15,53,,599400.0,10,,53,1599.0,0.094
Brownsville,Brooklyn,neighborhood,2015-11,,16,49,,500000.0,15,,49,1500.0,0.02
Brownsville,Brooklyn,neighborhood,2015-12,,18,44,0.056,375000.0,22,,44,1613.0,0.091
Brownsville,Brooklyn,neighborhood,2016-01,,11,50,,495500.0,15,,50,1600.0,0.1
Brownsville,Brooklyn,neighborhood,2016-02,,14,39,,532500.0,17,,39,1600.0,0.103
Brownsville,Brooklyn,neighborhood,2016-03,,13,46,,417500.0,18,,46,1608.0,0.174
Brownsville,Brooklyn,neighborhood,2016-04,,18,41,,535000.0,20,,41,1600.0,0.122
Brownsville,Brooklyn,neighborhood,2016-05,,22,37,,285000.0,10,,37,1500.0,0.027
Brownsville,Brooklyn,neighborhood,2016-06,,24,39,0.167,500000.0,12,,39,1700.0,0.0
Brownsville,Brooklyn,neighborhood,2016-07,,23,46,,,9,,46,1650.0,0.087
Brownsville,Brooklyn,neighborhood,2016-08,,26,54,0.154,392500.0,16,,54,1695.0,0.074
Brownsville,Brooklyn,neighborhood,2016-09,,24,52,0.167,402500.0,14,,52,1695.0,0.019
Brownsville,Brooklyn,neighborhood,2016-10,,26,46,0.038,565000.0,15,,46,1650.0,0.13
Brownsville,Brooklyn,neighborhood,2016-11,,23,49,0.217,,9,,49,1650.0,0.122
Brownsville,Brooklyn,neighborhood,2016-12,,25,42,,475000.0,13,,42,1700.0,0.048
Brownsville,Brooklyn,neighborhood,2017-01,,31,40,0.0,545000.0,15,,40,1750.0,0.0
Brownsville,Brooklyn,neighborhood,2017-02,,31,43,0.0,480000.0,21,,43,1750.0,0.186
Brownsville,Brooklyn,neighborhood,2017-03,,23,68,0.087,420000.0,23,,68,1700.0,0.029
Brownsville,Brooklyn,neighborhood,2017-04,,19,51,,550000.0,11,,51,1800.0,0.235
Brownsville,Brooklyn,neighborhood,2017-05,,26,69,0.0,510000.0,16,,69,1750.0,0.087
Brownsville,Brooklyn,neighborhood,2017-06,,30,82,0.0,422000.0,18,,82,1800.0,0.171
Brownsville,Brooklyn,neighborhood,2017-07,,38,69,0.026,418750.0,10,,69,1800.0,0.087
Brownsville,Brooklyn,neighborhood,2017-08,,39,39,0.051,406000.0,17,,39,1700.0,0.179
Brownsville,Brooklyn,neighborhood,2017-09,,33,39,0.121,484500.0,12,,39,1700.0,0.077
Brownsville,Brooklyn,neighborhood,2017-10,,30,39,0.067,452500.0,18,,39,1795.0,0.256
Brownsville,Brooklyn,neighborhood,2017-11,,27,41,,625000.0,15,,41,1750.0,0.146
Brownsville,Brooklyn,neighborhood,2017-12,,25,38,,,5,,38,1698.0,0.132
Brownsville,Brooklyn,neighborhood,2018-01,,28,48,0.036,499999.0,17,,48,1700.0,0.146
Brownsville,Brooklyn,neighborhood,2018-02,,30,42,0.033,429250.0,12,,42,1725.0,0.095
Brownsville,Brooklyn,neighborhood,2018-03,,33,30,0.152,605000.0,18,,30,1800.0,0.167
Brownsville,Brooklyn,neighborhood,2018-04,,34,48,0.147,,8,,48,1750.0,0.146
Brownsville,Brooklyn,neighborhood,2018-05,,32,54,0.062,517050.0,14,,54,1795.0,0.13
Brownsville,Brooklyn,neighborhood,2018-06,,35,46,0.171,496250.0,18,,46,1800.0,0.0
Brownsville,Brooklyn,neighborhood,2018-07,,38,41,0.105,675000.0,11,,41,1850.0,0.073
Brownsville,Brooklyn,neighborhood,2018-08,,33,33,0.03,512499.5,18,,33,1850.0,0.091
Brownsville,Brooklyn,neighborhood,2018-09,,32,29,0.125,580000.0,15,,29,1875.0,0.069
Brownsville,Brooklyn,neighborhood,2018-10,,40,48,0.05,437500.0,12,,48,1950.0,0.146
Brownsville,Brooklyn,neighborhood,2018-11,,40,74,0.05,,9,,74,1925.0,0.108
Brownsville,Brooklyn,neighborhood,2018-12,,45,67,0.089,580000.0,17,,67,1950.0,0.09
Brownsville,Brooklyn,neighborhood,2019-01,,41,56,0.098,560000.0,15,,56,2100.0,0.125
Brownsville,Brooklyn,neighborhood,2019-02,,34,45,0.059,,4,,45,2100.0,0.067
Brownsville,Brooklyn,neighborhood,2019-03,,35,56,0.0,600000.0,15,,56,2100.0,0.054
Brownsville,Brooklyn,neighborhood,2019-04,,35,63,0.171,690000.0,15,,63,1950.0,0.143
Brownsville,Brooklyn,neighborhood,2019-05,,29,77,0.069,452500.0,10,,77,2100.0,0.182
Brownsville,Brooklyn,neighborhood,2019-06,,24,58,,485000.0,13,,58,2325.0,0.052
Brownsville,Brooklyn,neighborhood,2019-07,,28,46,0.036,637500.0,16,,46,1997.0,0.13
Brownsville,Brooklyn,neighborhood,2019-08,,30,52,0.1,550000.0,11,,52,1900.0,0.173
Brownsville,Brooklyn,neighborhood,2019-09,,32,44,0.062,531000.0,16,,44,2050.0,0.273
Brownsville,Brooklyn,neighborhood,2019-10,,36,35,0.056,570000.0,18,,35,2000.0,0.143
Brownsville,Brooklyn,neighborhood,2019-11,,30,40,0.067,730000.0,11,,40,1973.0,0.15
Brownsville,Brooklyn,neighborhood,2019-12,,28,40,,551288.0,12,,40,2000.0,0.1
Brownsville,Brooklyn,neighborhood,2020-01,,30,27,0.1,595000.0,13,,27,2000.0,0.185
Brownsville,Brooklyn,neighborhood,2020-02,,24,30,,708500.0,14,,30,1987.0,0.133
Brownsville,Brooklyn,neighborhood,2020-03,,23,31,0.0,670000.0,18,,31,2000.0,0.161
Brownsville,Brooklyn,neighborhood,2020-04,,19,24,,,8,,24,1843.0,0.083
Brownsville,Brooklyn,neighborhood,2020-05,,20,26,,,7,,26,1868.0,0.154
Brownsville,Brooklyn,neighborhood,2020-06,,16,22,,,6,,22,1888.0,0.136
Brownsville,Brooklyn,neighborhood,2020-07,,18,43,0.056,,8,,43,1950.0,0.07
Brownsville,Brooklyn,neighborhood,2020-08,,18,53,0.167,,5,,53,2333.0,0.132
Brownsville,Brooklyn,neighborhood,2020-09,,19,48,0.105,,5,,48,2314.0,0.104
Brownsville,Brooklyn,neighborhood,2020-10,,18,37,0.111,487500.0,12,,37,1915.0,0.162
Brownsville,Brooklyn,neighborhood,2020-11,,18,39,0.056,,8,,39,2200.0,0.231
Brownsville,Brooklyn,neighborhood,2020-12,,21,39,0.048,749000.0,11,,39,2200.0,0.154
Brownsville,Brooklyn,neighborhood,2021-01,,27,42,0.074,528513.5,10,,42,2000.0,0.262
Brownsville,Brooklyn,neighborhood,2021-02,,24,38,,,7,,38,1850.0,0.158
Brownsville,Brooklyn,neighborhood,2021-03,,24,45,0.167,592500.0,10,,45,1995.0,0.178
Brownsville,Brooklyn,neighborhood,2021-04,,25,48,0.04,730000.0,14,,48,1900.0,0.125
Brownsville,Brooklyn,neighborhood,2021-05,,28,59,0.179,722500.0,12,,59,1900.0,0.119
Brownsville,Brooklyn,neighborhood,2021-06,,27,66,0.0,577000.0,12,,66,1900.0,0.136
Brownsville,Brooklyn,neighborhood,2021-07,,27,84,0.111,,6,,84,2099.0,0.095
Brownsville,Brooklyn,neighborhood,2021-08,,27,90,0.037,524500.0,10,,90,2050.0,0.044
Brownsville,Brooklyn,neighborhood,2021-09,,21,62,0.095,790000.0,11,,62,2054.0,0.097
Brownsville,Brooklyn,neighborhood,2021-10,,22,89,0.045,775000.0,11,,89,2000.0,0.045
Brownsville,Brooklyn,neighborhood,2021-11,,20,79,,758000.0,12,,79,2000.0,0.076
Brownsville,Brooklyn,neighborhood,2021-12,,21,64,0.048,890000.0,11,,64,1987.0,0.062
Brownsville,Brooklyn,neighborhood,2022-01,,21,86,0.143,675000.0,11,,86,1860.0,0.035
Brownsville,Brooklyn,neighborhood,2022-02,,22,57,,840000.0,11,,57,1949.0,0.105
Brownsville,Brooklyn,neighborhood,2022-03,,25,81,0.08,531500.0,18,,81,2100.0,0.123
Brownsville,Brooklyn,neighborhood,2022-04,,23,71,0.087,630000.0,17,,71,2000.0,0.085
Brownsville,Brooklyn,neighborhood,2022-05,,24,84,0.083,800000.0,15,,84,2125.0,0.06
Brownsville,Brooklyn,neighborhood,2022-06,,22,60,,889000.0,10,,60,2150.0,0.1
Brownsville,Brooklyn,neighborhood,2022-07,,29,64,0.138,772500.0,10,,64,2173.0,0.141
Brownsville,Brooklyn,neighborhood,2022-08,,30,80,0.133,587500.0,16,,80,2100.0,0.138
Brownsville,Brooklyn,neighborhood,2022-09,,30,79,0.067,,13,,79,2195.0,0.114
Brownsville,Brooklyn,neighborhood,2022-10,,30,65,0.033,,6,,65,2100.0,0.108
Bushwick,Brooklyn,neighborhood,2010-01,,57,13,0.035,317079.0,31,,13,1599.0,
Bushwick,Brooklyn,neighborhood,2010-02,,42,12,,389220.0,23,,12,1475.0,
Bushwick,Brooklyn,neighborhood,2010-03,,42,20,,280000.0,27,,20,1500.0,0.3
Bushwick,Brooklyn,neighborhood,2010-04,,60,52,0.0,340000.0,22,,52,1875.0,0.077
Bushwick,Brooklyn,neighborhood,2010-05,,59,41,0.051,462500.0,29,,41,1950.0,0.073
Bushwick,Brooklyn,neighborhood,2010-06,,60,18,0.25,427620.0,28,,18,1525.0,
Bushwick,Brooklyn,neighborhood,2010-07,,61,22,0.033,442000.0,28,,22,1500.0,0.091
Bushwick,Brooklyn,neighborhood,2010-08,,61,16,0.082,450000.0,29,,16,1500.0,
Bushwick,Brooklyn,neighborhood,2010-09,,63,21,0.032,427500.0,24,,21,1500.0,0.095
Bushwick,Brooklyn,neighborhood,2010-10,,61,19,0.066,450000.0,27,,19,1500.0,0.211
Bushwick,Brooklyn,neighborhood,2010-11,,61,20,,350000.0,18,,20,1425.0,0.0
Bushwick,Brooklyn,neighborhood,2010-12,,62,51,0.016,460000.0,28,,51,1500.0,0.0
Bushwick,Brooklyn,neighborhood,2011-01,,61,72,0.016,274000.0,19,,72,1695.0,0.028
Bushwick,Brooklyn,neighborhood,2011-02,,62,96,0.065,365040.0,21,,96,1695.0,0.0
Bushwick,Brooklyn,neighborhood,2011-03,,61,124,0.066,300000.0,28,,124,1695.0,0.016
Bushwick,Brooklyn,neighborhood,2011-04,,58,77,,392500.0,32,,77,1700.0,0.026
Bushwick,Brooklyn,neighborhood,2011-05,,59,78,,445000.0,21,,78,1700.0,0.013
Bushwick,Brooklyn,neighborhood,2011-06,,65,33,0.108,322650.0,36,,33,1600.0,0.061
Bushwick,Brooklyn,neighborhood,2011-07,,66,38,0.045,415740.0,19,,38,1900.0,0.079
Bushwick,Brooklyn,neighborhood,2011-08,,69,40,0.014,298350.0,36,,40,1925.0,0.05
Bushwick,Brooklyn,neighborhood,2011-09,,70,20,0.029,400000.0,32,,20,1500.0,0.15
Bushwick,Brooklyn,neighborhood,2011-10,,76,24,0.053,310000.0,31,,24,1725.0,0.083
Bushwick,Brooklyn,neighborhood,2011-11,,74,36,0.054,342922.0,22,,36,1800.0,0.139
Bushwick,Brooklyn,neighborhood,2011-12,,73,30,0.014,392500.0,44,,30,1775.0,0.1
Bushwick,Brooklyn,neighborhood,2012-01,,64,36,0.016,315000.0,29,,36,1713.0,0.167
Bushwick,Brooklyn,neighborhood,2012-02,,66,50,0.061,429000.0,39,,50,1738.0,0.12
Bushwick,Brooklyn,neighborhood,2012-03,,66,65,0.015,499000.0,43,,65,1800.0,0.077
Bushwick,Brooklyn,neighborhood,2012-04,,67,76,0.0,450000.0,34,,76,1858.0,0.132
Bushwick,Brooklyn,neighborhood,2012-05,,66,79,0.03,371000.0,46,,79,1840.0,0.203
Bushwick,Brooklyn,neighborhood,2012-06,,58,102,0.069,445000.0,43,,102,2000.0,0.157
Bushwick,Brooklyn,neighborhood,2012-07,,55,105,0.055,427500.0,44,,105,2025.0,0.095
Bushwick,Brooklyn,neighborhood,2012-08,,53,87,0.019,385000.0,46,,87,2000.0,0.046
Bushwick,Brooklyn,neighborhood,2012-09,,55,75,0.0,363000.0,35,,75,2150.0,0.053
Bushwick,Brooklyn,neighborhood,2012-10,,54,68,0.074,331050.0,24,,68,2025.0,0.147
Bushwick,Brooklyn,neighborhood,2012-11,,60,58,0.0,447500.0,40,,58,2000.0,0.086
Bushwick,Brooklyn,neighborhood,2012-12,,58,60,0.017,558500.0,49,,60,2099.0,0.083
Bushwick,Brooklyn,neighborhood,2013-01,,59,79,0.017,355000.0,49,,79,2100.0,0.139
Bushwick,Brooklyn,neighborhood,2013-02,,47,103,0.021,412000.0,45,,103,2150.0,0.34
Bushwick,Brooklyn,neighborhood,2013-03,,43,102,0.0,412500.0,50,,102,2200.0,0.108
Bushwick,Brooklyn,neighborhood,2013-04,,45,97,0.022,539000.0,39,,97,2400.0,0.124
Bushwick,Brooklyn,neighborhood,2013-05,,42,102,0.0,435000.0,67,,102,2300.0,0.078
Bushwick,Brooklyn,neighborhood,2013-06,,33,124,0.03,477500.0,68,,124,2100.0,0.089
Bushwick,Brooklyn,neighborhood,2013-07,,30,152,0.067,493500.0,55,,152,2200.0,0.072
Bushwick,Brooklyn,neighborhood,2013-08,,34,206,0.0,535000.0,49,,206,2400.0,0.117
Bushwick,Brooklyn,neighborhood,2013-09,,35,190,0.057,427975.0,41,,190,2400.0,0.174
Bushwick,Brooklyn,neighborhood,2013-10,,38,248,0.184,452500.0,64,,248,2400.0,0.157
Bushwick,Brooklyn,neighborhood,2013-11,,41,264,0.073,466530.0,55,,264,2399.0,0.133
Bushwick,Brooklyn,neighborhood,2013-12,,41,258,0.024,620000.0,57,,258,2325.0,0.171
Bushwick,Brooklyn,neighborhood,2014-01,,54,274,0.056,512500.0,39,,274,2281.0,0.219
Bushwick,Brooklyn,neighborhood,2014-02,,51,293,0.039,487500.0,44,,293,2267.0,0.171
